Id;EntityCreatedAt;EntityModifiedAt;MRID;DocStatusValue;AttributeInstanceComponent;LongNames;DisplayNames;LastRequestDateAndOrTime;DeactivateRequestDateAndOrTime;MarketParticipantStreetAddressCountry;MarketParticipantACERCode;MarketParticipantVATcode;Description;EICParentMarketDocumentMRID;ELCResponsibleMarketParticipantMRID;IsDeleted;AllocatedEICID
50055;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WAMERCO000009J;A05;International;Amercoeur 1 R ST;BE_GU_AMERC1ST;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50056;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WAMERCO000010Y;A05;International;Amercoeur 1 R TGV;BE_PU_AMERC1TGV;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50057;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WBELWIN0000271;A05;International;Belwind Phase 1;BE_PU_BELWINDPH1;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50058;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WBELWIN1500271;A05;International;Belwind Phase 1;BE_GU_BELWINDPH1;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50059;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W-CONSUNIT001T;A05;International;SOLAN;BE_CU_SOLVANTWER;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;22XSOLVIC------D;0;3
50060;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W-CONSUNIT002R;A05;International;INEOSChlorVinyls;BE_CU_INEOSCHLVI;2017-02-16 00:00:00.0000000;NULL;NULL;;NULL;NULL;NULL;22X20110811----W;0;3
50061;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W-CONSUNIT003P;A05;International;Thy Marcinelle;BE_CU_THYMARCINL;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;22X20120313----D;0;3
50062;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W-CONSUNIT004N;A05;International;BASF Antwerpen;BE_CU_BASFANTWER;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;22X20111107----D;0;3
50063;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W-CONSUNIT005L;A05;International;ArcelorMittal Gent;BE_CU_ARCELMIGEN;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;22XARCELORGENT-K;0;3
50064;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W-CONSUNIT006J;A05;International;Nyrstar;BE_CU_NYRSTAR;2017-05-21 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;22XUMICOREZINC-R;0;3
50065;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WCOOX1X0000481;A05;International;COO 1 T;BE_GU_COO1T;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50066;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WCOOX2X0000521;A05;International;COO 2 T;BE_GU_COO2T;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50067;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WCOOX3X000055N;A05;International;COO 3 T;BE_GU_COO3T;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50068;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WCOOX4X0000588;A05;International;COO 4 T;BE_GU_COO4T;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50069;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WCOOX5X000061A;A05;International;COO 5 T;BE_GU_COO5T;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50070;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W20181005GU--R;A05;International;Vilvoorde GT;BE_GU_VILVORDEGT;2018-10-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50071;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22W20161130----Z;A05;International;NOBELWIND Park;BE_NOBWINDPARK;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;Unité de prod de Nobelwind;NULL;22X20161115----5;0;3
50072;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V201809162---B;A05;International;Nemo Link ECP System NDS TST;BE_NEMO_NDS_SYS;2018-09-20 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001C--00004R;0;3
50073;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V201809161---G;A05;International;Nemo Link ECP Broker NDS TST;BE_NEMO_NDS_BRO;2018-09-20 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001C--00004R;0;3
50074;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI031Z;A05;International;150.530 ROMSE-SERAING;BE530_ROMSE_SERA;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50075;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI032X;A05;International;150.533 RIMIERE-SERAING;BE533_RIMIE_SERA;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50076;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI033V;A05;International;150.501 RIMIERE-VILLE;BE501_RIMIE_VILL;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50077;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI034T;A05;International;150.504 BRUME-VILLE;BE504_BRUME_VILL;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50078;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI035R;A05;International;150.506 AUBANGE-VILLE;BE506_AUBAN_VILL;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50079;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI036P;A05;International;150.505 HEINS-VILLE;BE505_HEINS_VILL;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50080;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI037N;A05;International;150.507 AUBANGE-HEINS;BE507_AUBAN_HEIN;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50081;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI042U;A05;International;380.47 AVELGEM-IZEGEM;BE47_AVLGM_IZEGM;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50082;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22T-BE-IN-LI043S;A05;International;380.46 AVELGEM-IZEGEM;BE46_AVLGM_IZEGM;2019-02-05 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;10X1001A1001A094;0;3
50083;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22WCOOXII000070C;A05;International;COO II T;BE_PU_COOIIT;2017-02-16 00:00:00.0000000;NULL;BE;;NULL;NULL;NULL;11XELECTRABEL--Z;0;3
50084;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V1001A1001A020;A05;International;"ELIA ECP RNP NEMO Link TEST network ";BE_ELIA_ECPRNP_1;2018-03-12 00:00:00.0000000;NULL;BE;;NULL;ECP RNP TEST  network 2 (Nemolink);NULL;10X1001A1001A094;0;3
50085;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V1001A1001A04X;A05;International;"ELIA ECP NEMO Link test network ";BE_ELIA_ECPNEMO1;2018-03-12 00:00:00.0000000;NULL;BE;;NULL;ECP test network 1 (Nemolink);NULL;10X1001A1001A094;0;3
50086;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V1001A1001A05V;A05;International;"ELIA ECP NEMO Link PROD network ";BE_ELIA_ECPNEMO2;2018-03-12 00:00:00.0000000;NULL;BE;;NULL;ECP PROD network 1 (Nemolink);NULL;10X1001A1001A094;0;3
50087;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V1001A1001A06T;A05;International;ELIA ECP XBID-FB EndPoint;BE_ECP_XBIDFB;2018-11-13 00:00:00.0000000;NULL;BE;;NULL;"Code for Cross Border IntraDay /Flow Based Elia ECP EndPoint component ";NULL;10X1001A1001A094;0;3
50088;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V20180312----O;A05;International;Coreso SA;BE_CORESO_RAOECP;2018-03-12 00:00:00.0000000;NULL;BE;;NULL;CWE IDCC RAO ECP Endpoint;NULL;22XCORESO------S;0;3
50089;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V20180318---2J;A05;International;Nemo Link ECP System NDS PRD;BE_NEMO_LINK_02;2018-03-26 00:00:00.0000000;NULL;BE;;NULL;ECP System NDS PRD;NULL;10X1001C--00004R;0;3
50090;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V20180318---3H;A05;International;Nemo Link ECP Broker NDS PRD;BE_NEMO_LINK_03;2018-03-26 00:00:00.0000000;NULL;BE;;NULL;ECP Broker NDS PRD;NULL;10X1001C--00004R;0;3
50091;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V20180318---4F;A05;International;Nemo Link ECP Endpoint NDS TST;BE_NEMO_LINK_04;2018-03-26 00:00:00.0000000;NULL;BE;;NULL;ECP Endpoint NDS TST;NULL;10X1001C--00004R;0;3
50092;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V20180318----P;A05;International;Nemo Link ECP Endpoint NDS PRD;BE_NEMO_LINK_01;2018-03-26 00:00:00.0000000;NULL;BE;;NULL;ECP Endpoint NDS PRD;NULL;10X1001C--00004R;0;3
50093;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V20180424----Y;A05;International;CORESO SA;BE_RAOECP_TEST;2018-04-24 00:00:00.0000000;NULL;BE;;NULL;Coreso CWE IDCC RAO ECP Endpoint test;NULL;22XCORESO------S;0;3
50094;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22V1001A1001A03Z;A05;International;"ELIA ECP RNP NEMO Link PROD network ";BE_ELIA_ECPRNP_2;2018-03-12 00:00:00.0000000;NULL;BE;;NULL;ECP RNP PROD network 2 (Nemolink);NULL;10X1001A1001A094;0;3
50095;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;21ZDENL00000380X;A05;International;UGS Etzel CRY;ETZEL-CRY-GTS;2018-03-16 00:00:00.0000000;NULL;DE;;NULL;NULL;NULL;NULL;0;3
50096;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22X20191101----6;A05;International;Total Gas & Power Belgium;BE_TOTALGAS;2019-01-11 00:00:00.0000000;NULL;BE;;BE0475066408;NULL;NULL;NULL;0;3
50097;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;22X2640MORTSEL-Q;A05;International;AGFA GEVAERT NV;BE_AGFA_GEVAERT;2014-02-03 00:00:00.0000000;NULL;BE;;BE0404021727;Consumer;NULL;NULL;0;3
50098;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120227M2S;A05;International;Merrill Lynch Capital Services, Inc.;MLCSI;2012-02-27 00:00:00.0000000;NULL;US;;133227875;Trade Responsible Party;NULL;NULL;0;3
50099;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120227M3Q;A05;International;Merrill Lynch Commodities Inc.;MLCINC;2012-02-27 00:00:00.0000000;NULL;US;;320122099;Trade Responsible Party;NULL;NULL;0;3
50100;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120306M4W;A05;International;Merrill Lynch International;MLINT;2015-07-08 00:00:00.0000000;NULL;GB;;GB245122493;Balance Responsible Party;NULL;NULL;0;3
50101;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120424API;A05;International;Altan Power AS;ALTAN_POWER;2012-04-24 00:00:00.0000000;NULL;NO;;998258987MVA;Balance Responsible Party;NULL;NULL;0;3
50102;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120424BE0;A05;International;Ballot Energi AS;BALLOT_ENERGI;2012-04-24 00:00:00.0000000;NULL;NO;;998259126MVA;Balance Responsible Party;NULL;NULL;0;3
50103;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120424CT4;A05;International;Cifox Trading AS;CIFOX_TRADING;2012-04-24 00:00:00.0000000;NULL;NO;;998259096MVA;Balance Responsible Party;NULL;NULL;0;3
50104;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X---120709GEN0;A05;International;GEN-I Tirana Sh.p.k.;GEN-I-TIRANA;2012-07-04 00:00:00.0000000;NULL;AL;;K81413005A;Balance Responsible Party;NULL;NULL;0;3
50105;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120719VEI;A05;International;Verde Energi AS;VERDE_ENERGI;2012-07-19 00:00:00.0000000;NULL;NO;;997915267MVA;Trade Responsible Party;NULL;NULL;0;3
50106;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120803VNN;A05;International;Virtuse Nordic, AsP;VIRTUSE_NORDIC;2012-08-03 00:00:00.0000000;NULL;DK;;DK34601569;Balance Responsible Party;NULL;NULL;0;3
50107;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--120821CTA-I;A05;International;CEZ Trade Albania sh.p.k.;CEZ_ALBANIA;2012-08-21 00:00:00.0000000;NULL;AL;;K92129026D;Trade Responsible Party;NULL;NULL;0;3
50108;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--120828NOSC9;A05;International;NOS Clearing ASA;NOS_CLEARING;2012-08-28 00:00:00.0000000;NULL;NO;;981119487;Trade Responsible Party;NULL;NULL;0;3
50109;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--120828UEL-O;A05;International;Ukrenergoexport Limited;UKRENERGO_EXPORT;2012-08-28 00:00:00.0000000;NULL;UA;;UA369942026546;Trade Responsible Party;NULL;NULL;0;3
50110;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--120829MGC-3;A05;International;MyGreenCertificate AS;MGC_AS;2012-08-29 00:00:00.0000000;NULL;NO;;NO998253675;Trade Responsible Party;NULL;NULL;0;3
50111;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--120914AIM-H;A05;International;AGENCY INVESTMENTS MANAGEMENT, L.L.C.;AIM_LLC;2012-09-07 00:00:00.0000000;NULL;UA;;UA331920226542;Trade Responsible Party;NULL;NULL;0;3
50112;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--121011ACASQ;A05;International;Abbott Commodities AS;ABBOTT_COMMOD;2012-10-11 00:00:00.0000000;NULL;NO;;NO998852870M;Balance Responsible Party, Interconnection Trade Responsible, Trade Responsible Party;NULL;NULL;0;3
50113;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--121026CEAS8;A05;International;Camel Energi AS;CAMEL_ENERGI;2012-10-12 00:00:00.0000000;NULL;NO;;NO998996031M;Balance Responsible Party, Interconnection Trade Responsible, Trade Responsible Party;NULL;NULL;0;3
50114;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--121026ISGIZ;A05;International;Investment Synergy Group Italia S.r.L.;ISGI_SRL;2012-10-24 00:00:00.0000000;NULL;IT;;07941230968;Trade Responsible Party;NULL;NULL;0;3
50115;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--121101ESPMJ;A05;International;Essent Sales Portfolio Management B.V.;ESSENT_SPM;2016-11-18 00:00:00.0000000;NULL;NL;;NL821055318B01;Trade Responsible Party;NULL;NULL;0;3
50116;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--121101GML-H;A05;International;Griffin Markets Limited;GRIFFIN_MLTD;2012-10-26 00:00:00.0000000;NULL;GB;;123337933;Trade Responsible Party;NULL;NULL;0;3
50117;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----120227M1U;A05;International;Merrill Lynch International Bank Limited;MLIBLTD;2012-02-27 00:00:00.0000000;NULL;IE;;IE8229165F;Trade Responsible Party;NULL;NULL;0;3
50118;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X--121101NBFDG;A05;International;Nordea Bank Finland PLC, Niederlassung Deutschland;NORDEA_BF_DE;2012-11-01 00:00:00.0000000;NULL;FI;;16802358;Trade Responsible Party;NULL;NULL;0;3
50119;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----111221-RZ;A05;International;RWE Trading Americas, Inc.;RWETA76-0685498;2011-12-21 00:00:00.0000000;NULL;US;;NULL;Trade Responsible Party;NULL;NULL;0;3
50120;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----111129-JP;A05;International;J.P. Morgan Commodities Canada Corporation;JPMCCC;2011-11-29 00:00:00.0000000;NULL;US;;824058424RT0;Trade Responsible Party;NULL;NULL;0;3
50121;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----090429-1W;A05;International;Q-Cells Clean Sourcing GmbH;Q-CELLS;2009-05-05 00:00:00.0000000;NULL;DE;;NULL;Trade Responsible Party;NULL;NULL;0;3
50122;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----090610-2M;A05;International;CE Gas Marketing and Trading GmbH;CEMAG;2009-06-10 00:00:00.0000000;NULL;AT;;ATU63598823;Trade Responsible Party;NULL;NULL;0;3
50123;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----090615-14;A05;International;A/S Norske Shell;NORSKE_SHELL;2009-06-15 00:00:00.0000000;NULL;NO;;N0914807077MVA;Trade Responsible Party;NULL;NULL;0;3
50124;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----09092101V;A05;International;NASDAQ OMX Clearing AB;NASDAQ_CLEARING;2013-09-27 00:00:00.0000000;NULL;SE;;5563839058;Trade Responsible Party;NULL;NULL;0;3
50125;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;23X----100108-1G;A05;International;Stadtwerke Munchen;STDWERKE_MUNCHEN;2009-12-30 00:00:00.0000000;NULL;DE;;NULL;Trade Responsible Party;NULL;NULL;0;3
